name,gender,attribute,id
Illyrius,der,bejammernswert,
Ilus,der,graus,
Imanol,der,bedenklich,
Imbart,der,angsterregend,
Imbert,der,mürrisch,
Imbertus,der,bestimmt,
Imbrasus,der,griesgrämig,
Imbrius,der,bitterkalt,
Imbrus,der,gesinnt,
Imgelramus,der,animalisch,
Imninon,der,beklagenswert,
Inachos,der,erbittert,
Inachus,der,übelgelaunt,
Inaki,der,unempfänglich,
Inaros,der,schmerzlich,
Inautzi,der,beträchtlich,
Indar,der,ungehorsam,
Indartsu,der,bedenklich,
Inge,der,unfreundlich,
Ingelram,der,plump,
Ingelramnus,der,entsetzenerregend,
Ingelrandus,der,dämonisch,
Ingelrannus,der,schmerzlich,
Ingeram,der,kalt,
Ingerame,der,lebhaft,
Ingraham,der,plump,
Ingram,der,hart,
Ingramus,der,diabolisch,
Ingran,der,einschneidend,
Ingrannus,der,seelenlos,
Inguma,der,quälend,
Inigo,der,grell,
Inko,der,unausstehlich,
Inna,der,kalt,
Innocentius,der,ungenießbar,
Intxixu,der,disziplinarisch,
Iobates,der,gnadenlos,
Ioco,der,destruktiv,
Iolaos,der,gewichtig,
Iollas,der,beängstigend,
Ion,der,schauerlich,
Ionnacius,der,egoistisch,
Ionnes,der,erschrecklich,
Iordanes,der,unausstehlich,
Ioritz,der,schauderhaft,
Ioseph,der,schauderhaft,
Iosephius,der,indigniert,
Iosephus,der,dornig,
Iovinus,der,erbittert,
Iovivus,der,dornig,
Ipar,der,beklagenswert,
Iparragirre,der,brutal,
Iphiclus,der,plump,
Iphicrates,der,erschrecklich,
Iphikrates,der,diktatorisch,
Iphinous,der,unerbittlich,
Iphitos,der,kränkend,
Iphitus,der,despotisch,
Ipolitus,der,teilnahmslos,
Ippolitus,der,ungehobelt,
Ippollitt,der,drakonisch,
Iraitz,der,taub,
Iratxo,der,aggressiv,
Iratze,der,erbarmungslos,
Iratzeder,der,teuflisch,
Iraunkor,der,tyrannisch,
Irenaeus,der,gemütlos,
Irnerius,der,schief,
Irnfried,der,lächelnd,
Iros,der,rüpelhaft,
Irrintzi,der,entschlossen,
Iruinea,der,bitterkalt,
Irus,der,sündig,
Isaaces,der,heikel,
Isaacius,der,lieblos,
Isagoras,der,quälend,
Isambard,der,schlimm,
Isandros,der,unzivilisiert,
Ischenous,der,greulich,
Isembard,der,griesgrämig,
Isembart,der,geladen,
Isemberd,der,gestählt,
Isembert,der,herzlos,
Isenbard,der,tyrannisch,
Isenbardus,der,borstig,
Isidor,der,entsetzlich,
Isidoros,der,unbeschreiblich,
Isidorus,der,unheimlich,
Ision,der,horrend,
Ismaros,der,mürrisch,
Ismenios,der,handgemein,
Iso,der,unangenehm,
Isocrates,der,unbewegt,
Isodemos,der,grimmig,
Isokrates,der,kaltblütig,
Isore,der,unliebsam,
Isusko,der,unwillig,
Itheus,der,erzürnt,
Iturri,der,fanatisch,
Itxaso,der,grässlich,
Itylus,der,interesselos,
Itys,der,schaudererregend,
Itzaina,der,energisch,
Itziar,der,egoistisch,
Ive,der,gnadenlos,
Ivo,der,schwierig,
Ivon,der,stumpf,
Ivone,der,gefühllos,
Ivor,der,tierisch,
Ivote,der,bestialisch,
Ivvanus,der,greulich,
Ixaka,der,gehörig,
Ixidor,der,misanthropisch,
Ixona,der,schreckbar,
Izaskun,der,außerordentlich,
Izotz,der,primitiv,
Iztal,der,bejammernswert,
Jabbe,der,dornig,
Jabbo,der,dornenreich,
Jabnit,der,ungehorsam,
Jacobo,der,frostklirrend,
Jacquelin,der,unrecht,
Jaime,der,eisenfest,
Jaizki,der,verhängnisvoll,
Jakelin,der,derb,
Jakes,der,dornig,
Jakobe,der,unfreundlich,
Jakue,der,heftig,
Jal,der,gefühlsarm,
Jangleu,der,grobschlächtig,
Janpier,der,beängstigend,
Janto,der,übermäßig,
Japhet,der,unnahbar,
Jarto,der,lebhaft,
Jarvis,der,entsetzlich,
Jasce,der,achtlos,
Jasone,der,schröcklich,
Jatsu,der,massiv,
Jaunti,der,beängstigend,
Jaunzuria,der,widerlich,
Jean,der,dumm,
Jeff,der,bedrohend,
Jeffcock,der,aggressiv,
Jeffery,der,achtlos,
Jeffroy,der,terribel,
Jeffry,der,energisch,
Jehan,der,harsch,
Jeharraz,der,dumpf,
Jehaue,der,frech,
Jelde,der,kränkend,
Jellrich,der,fest,
Jellste,der,strikt,
Jenico,der,verwerflich,
Jep,der,ungeheuer,
Jeph,der,aggressiv,
Jeremi,der,disziplinarisch,
Jervis,der,schauderhaft,
Jessamy,der,unhöflich,
Jevan,der,rigoristisch,
Jewell,der,unmenschlich,
Jibbe,der,rigoristisch,
Jibbo,der,bissig,
Jilde,der,eng,
Joannes,der,wutschäumend,
Job,der,gewaltsam,
Jobba,der,empört,
Joce,der,schaurig,
Jocelin,der,unempfänglich,
Jocelyn,der,blutig,
Jocet,der,schaudervoll,
Joceus,der,abscheuerregend,
Joçon,der,griesgrämig,
Jodocus,der,unempfindlich,
Joel,der,gruslig,
Joeli,der,teilnahmslos,
Joffridus,der,gefühlsarm,
Jofridus,der,qualvoll,
Johan,der,temperamentlos,
Johannes,der,schauerlich,
John,der,übermäßig,
Johun,der,schauerlich,
Jokin,der,verdammt,
Jolanus,der,lebhaft,
Joldewin,der,übermäßig,
Jolin,der,rücksichtslos,
Jolis,der,besorgniserregend,
Jollan,der,beklemmend,
Jollanus,der,ungerecht,
Jollivet,der,martervoll,
Jolyon,der,schaurig,
Jonas,der,gespenstisch,
Jonathas,der,kannibalisch,
Jop,der,ruppig,
Joppa,der,niederträchtig,
Joppo,der,eisig,
Jordanes,der,frech,
Joren,der,apodiktisch,
Jorin,der,scheußlich,
Joris,der,gemein,
Josce,der,grob,
Joscelin,der,ungehorsam,
Joscelyn,der,unerhört,
Josclyn,der,herzzerreißend,
Joseba,der,heftig,
Josepe,der,schäbig,
Joss,der,angsterregend,
Josse,der,gereizt,
Josson,der,schwer,
Josu,der,egoistisch,
Jourdain,der,widrig,
Jowell,der,unhöflich,
Jozeran,der,libidinös,
Juan,der,schäbig,
Juaneizu,der,beträchtlich,
Juango,der,beachtlich,
Juantxiki,der,destruktiv,
Judbert,der,rigoros,
Jude,der,fürchterlich,
Judo,der,ordentlich,
Juel,der,schauerlich,
Juerg,der,despotisch,
Julen,der,dornenvoll,
Jules,der,animalisch,
Julf,der,gemütlos,
Julianus,der,übermäßig,
Julien,der,schreckhaft,
Julyan,der,grässlich,
Jumel,der,haarsträubend,
Jupp,der,eng,
Jurdan,der,abscheuerregend,
Jurfaret,der,gemütlos,
Jurg,der,mörderisch,
Jurgi,der,seelenlos,
Jurke,der,borstig,
Juste,der,abscheuerregend,
Kacili,der,schonungslos,
Kadmos,der,brutal,
Kaenas,der,gehörig,
Kaeneus,der,primitiv,
Kahu,der,triebhaft,
Kahumanu,der,destruktiv,
Kahutea,der,handgreiflich,
Kai,der,leidvoll,
Kaiet,der,gravierend,
Kalchas,der,verstimmt,
Kalesius,der,teuflisch,
Kaletor,der,dornig,
Kalliaros,der,wollüstig,
Kallias,der,plump,
Kallikles,der,eisig,
Kallikrates,der,entschieden,
Kallimachos,der,falsch,
Kallinicus,der,beachtlich,
Kallinos,der,grob,
Kallipides,der,unpassend,
Kallipos,der,grobsinnlich,
Kallisthenes,der,gefühlskalt,
Kallon,der,gemütsarm,
Kameirus,der,intensiv,
Kamira,der,falsch,
Kandaules,der,ekelhaft,
Kandaulo,der,kalt,
Kannadis,der,grauenerregend,
Kapaneus,der,wirksam,
Kapys,der,unbeherrscht,
Karipos,der,übermäßig,
Karles,der,mitleidslos,
Karmel,der,verroht,
Karolus,der,engstirnig,
Karopophores,der,ärgerlich,
Kasen,der,höllisch,
Kasos,der,energisch,
Kassandros,der,unhöflich,
Kauldi,der,makaber,
Kaunos,der,heikel,
Kaxen,der,misslich,
Kebalinos,der,stumpfsinnig,
Kebes,der,heillos,
Kekrops,der,schmerzhaft,
Kelemen,der,rigoros,
Kelmen,der,außergewöhnlich,
Kemen,der,gnadenlos,
Kenard,der,verächtlich,
Kendrick,der,schaudererregend,
Keneweard,der,grantig,
Kenewrec,der,grauenhaft,
Kennard,der,indigniert,
Kenric,der,ungehobelt,
Kenricus,der,hart,
Kenweard,der,sinnenfroh,
Kenwrec,der,horrend,
Keop,der,einschneidend,
Keos,der,interesselos,
Kepa,der,unerträglich,
Kephalon,der,mörderisch,
Kephalos,der,grausam,
Kerameikos,der,rücksichtslos,
Kereama,der,schauderbar,
Kerehi,der,diabolisch,
Kerkyon,der,beängstigend,
Kerrich,der,wutschäumend,
Keteus,der,geladen,
Kiliz,der,übermäßig,
Kimetz,der,betrüblich,
Kimon,der,tyrannisch,
Kirphis,der,erbarmungslos,
Kismi,der,unempfindlich,
Kittos,der,ekelhaft,
Klaes,der,fürchterlich,
Klaus,der,unzivilisiert,
Kleitos,der,bitterlich,
Kleobis,der,eisenhart,
Kleomenes,der,angsterregend,
Koert,der,entsetzenerregend,
Kohuru,der,unheimlich,
Koines,der,gesinnt,
Koinos,der,frigide,
Koldo,der,roh,
Koldobika,der,unnachgiebig,
Konon,der,grauenvoll,
Koob,der,leidenschaftslos,
Koragos,der,unbewegt,
Korax,der,straff,
Kosmas,der,teuflisch,
Krantor,der,abschreckend,
Krateros,der,unnachgiebig,
Kreon,der,teuflisch,
Krinippos,der,verstimmt,
Krino,der,grell,
Kristos,der,borstig,
Kritias,der,unmenschlich,
Kritoboulos,der,beträchtlich,
Kritodemos,der,niederträchtig,
Kriton,der,seelenlos,
Kroisos,der,lieblos,
Krokinos,der,despotisch,
Ktesiphon,der,angsterregend,
Kuonrat,der,barsch,
Kupe,der,tödlich,
Kusko,der,gruselig,
Kyknos,der,skrupellos,
Kynaegeiros,der,barsch,
Kyrillos,der,brummig,
Kyrios,der,wütend,
Kyros,der,kaltblütig,
Labdacus,der,blutdürstig,
Labotas,der,unnachsichtig,
Lactanius,der,verächtlich,
Ladislaus,der,rau,
Laertes,der,dickfellig,
Lafele,der,ungehorsam,
Lagariman,der,gefühllos,
Lagos,der,unbewegt,
Lagot,der,gramvoll,
Laiamicho,der,rücksichtslos,
Laico,der,bitterkalt,
Lain,der,massiv,
Laios,der,gleichgültig,
Lallo,der,verhängnisvoll,
Lamachos,der,barsch,
Lambard,der,eiskalt,
Lambekin,der,gestählt,
Lambelin,der,furchterregend,
Lambequin,der,bedrohlich,
Lambert,der,flegelhaft,
Lambertus,der,stumpf,
Lambin,der,abweisend,
Lambkin,der,menschenfeindlich,
Lamissio,der,entschieden,
Lammert,der,wütend,
Lampo,der,herb,
Lampon,der,quälerisch,
Lampridius,der,kaltblütig,
Lampus,der,kompakt,
Lamus,der,dornenvoll,
Lancelet,der,tätlich,
Lancelin,der,grauenvoll,
Lancelot,der,strikt,
Lancelyn,der,unwahr,
Landebert,der,gefühlskalt,
Lander,der,infernal,
Landico,der,schauderbar,
Lando,der,albtraumhaft,
Landoberct,der,flegelhaft,
Landri,der,tätlich,
Lanfranc,der,horrend,
Lanslet,der,erbost,
Lanzo,der,ernst,
Laodamas,der,verwerflich,
Laodocus,der,unangenehm,
Laogonus,der,unbarmherzig,
Laomedon,der,haarsträubend,
Laphanes,der,unnachsichtig,
Lapurdi,der,schröcklich,
Larance,der,handgreiflich,
Larendi,der,schauderhaft,
Larenz,der,übelgelaunt,
Larkin,der,rabiat,
Larra,der,animalisch,
Lartaun,der,unsanft,
Laskaris,der,empfindlich,
Lasos,der,übellaunig,
Lasthenes,der,empfindungslos,
Lastur,der,unnachsichtig,
Latinius,der,albtraumhaft,
Lauaxeta,der,unbeteiligt,
Laudus,der,barbarisch,
Launce,der,wutentbrannt,
Launceletus,der,abgründig,
Launcelot,der,makaber,
Launobaudus,der,gesinnt,
Launselot,der,misslich,
Launus,der,mörderisch,
Laureion,der,benommen,
Laurencius,der,verflucht,
Laurent,der,unheimlich,
Laurentius,der,falsch,
Laurentzi,der,eisenfest,
Laurgain,der,brummig,
Laurin,der,beklagenswert,
Lawrence,der,bitterkalt,
Leagros,der,ätzend,
Léal,der,übermäßig,
Leandros,der,unnahbar,
Learchos,der,unhöflich,
Leavold,der,grimmig,
Lebuin,der,unerträglich,
Lecapenus,der,menschenfeindlich,
Ledger,der,bissig,
Leert,der,fühllos,
Leferich,der,plump,
Leffeyne,der,fühllos,
Lefric,der,unliebenswürdig,
Lefrich,der,beängstigend,
Lefricus,der,gefühlsarm,
Lefuuinus,der,verärgert,
Lefwinus,der,kalt,
Lefwyne,der,dickfellig,
Leger,der,kompromisslos,
Lehen,der,stumpfsinnig,
Leheren,der,wutentbrannt,
Lehior,der,verletzend,
Lehoi,der,taktlos,
Leicritus,der,harsch,
Leigh,der,verärgert,
Leitus,der,unkollegial,
Leizarraga,der,intensiv,
Lekubegi,der,übel,
Lel,der,mürrisch,
Lemnus,der,unbeherrscht,
Lennard,der,unbeteiligt,
Lennor,der,animalisch,
Lentfridus,der,greislich,
Leo,der,unkollegial,
Leocedes,der,schröcklich,
Leodegar,der,unartig,
Leodes,der,wutschäumend,
Leofard,der,heikel,
Leofricus,der,unangenehm,
Leofuuin,der,blutig,
Leofuuinus,der,grauenhaft,
Leoiar,der,lebhaft,
Leon,der,fühllos,
Leonardus,der,hartherzig,
Leonel,der,gemütlos,
Leonhard,der,bissig,
Leonidas,der,unfreundlich,
Leonidem,der,hingabefähig,
Leonnatos,der,frech,
Leontiades,der,brutal,
Leontis,der,hartherzig,
Leontius,der,energisch,
Leoprepes,der,schreckhaft,
Leoric,der,rücksichtslos,
Leotychides,der,gewaltig,
Leouric,der,katastrophal,
Leouuinus,der,missgelaunt,
Leovigild,der,übel,
Ler,der,unnahbar,
Lertxun,der,abscheulich,
Letard,der,schauerhaft,
Lethos,der,grässlich,
Leucippus,der,grausig,
Leudbald,der,greislich,
Leufred,der,despotisch,
Leufroy,der,sarkastisch,
Leukos,der,katastrophal,
Leuric,der,gemütsarm,
Leutfrid,der,abgründig,
Leuthere,der,misslich,
Leuuin,der,harsch,
Leuuine,der,dumpf,
Leuvibild,der,ungenießbar,
Leveridge,der,schwer,
Levin,der,quälerisch,
Lewenhart,der,grässlich,
Lewin,der,grobsinnlich,
Lewine,der,bitterlich,
Lewis,der,übelgelaunt,
Liafwine,der,ungehörig,
Lichas,der,gewichtig,
Licymnios,der,angsterregend,
Lie,der,frigide,
Liebte,der,schaudererregend,
Lièce,der,fühlbar,
Liellus,der,schmerzlich,
Lienart,der,unwillig,
Ligart,der,abgründig,
Ligier,der,unlieb,
Liher,der,ungehobelt,
Lijart,der,höllisch,
Linus,der,unfreundlich,
Lion,der,grobsinnlich,
Lionet,der,tierisch,
Liudhard,der,unkultiviert,
Liudolf,der,erschrecklich,
Liukardis,der,schauderbar,
Liulf,der,ungehobelt,
Liutbald,der,unartig,
Liutbalt,der,gravierend,
Liutpert,der,verneinend,
Liutprand,der,mitleidslos,
Liutward,der,erbarmungslos,
Livila,der,unzivilisiert,
Lizar,der,graus,
Lizardi,der,egoistisch,
Lo,der,bestimmt,
Lodewicus,der,ausschweifend,
Loert,der,grauenhaft,
Lohitzun,der,dornenreich,
Loiola,der,wutschäumend,
Lon,der,brüsk,
Looys,der,gefühlskalt,
Lope,der,ungenießbar,
Loramendi,der,knallhart,
Lordi,der,unmanierlich,
Lore,der,unerbittlich,
Loren,der,gesinnt,
Lorence,der,grauenerregend,
Lorencin,der,gewalttätig,
Lorens,der,ätzend,
Lorent,der,schaudererregend,
Lorenz,der,ungehorsam,
Lori,der,handgemein,
Lorrenz,der,gewalttätig,
Lothar,der,erschrecklich,
Loup,der,angsteinflößend,
Louth,der,rüde,
Louve,der,scheußlich,
Louvel,der,grässlich,
Love,der,ungesittet,
Lovel,der,stumpfsinnig,
Lovell,der,grob,
Loverich,der,schauderhaft,
Loverick,der,beängstigend,
Lovet,der,skrupellos,
Lowis,der,gewaltsam,
Lowrens,der,gravierend,
Lowrie,der,verdammt,
Loxias,der,unwillig,
Loys,der,hingabefähig,
Loyset,der,viehisch,
Luar,der,stumpf,
Lubbert,der,böse,
Lucianus,der,furchtbar,
Lucien,der,stark,
Ludewicus,der,ätzend,
Ludoldus,der,tyrannisch,
Ludovicus,der,erbittert,
Ludwig,der,ungehobelt,
Luhre,der,grässlich,
Luitfridus,der,wutschnaubend,
Luitgarde,der,seelenlos,
Luitpold,der,unbeeindruckt,
Luix,der,unselig,
Luk,der,eingeschlafen,
Luken,der,energisch,
Luki,der,reserviert,
Lukos,der,blutdürstig,
Lul,der,intensiv,
Luli,der,unwillig,
Lull,der,autoritär,
Luppe,der,straff,
Lutet,der,albtraumhaft,
Lutjen,der,zornig,
Luzaide,der,skandalös,
Luzea,der,verwerflich,
Lvfridus,der,grantig,
Lycaon,der,qualvoll,
Lycaretos,der,unmanierlich,
Lycidas,der,unmenschlich,
Lycomedes,der,grauenerregend,
Lycophon,der,bedrohend,
Lycophron,der,massiv,
Lycoris,der,lebhaft,
Lycurgos,der,primitiv,
Lycus,der,rüde,
Lydus,der,schauerhaft,
Lyell,der,unbeteiligt,
Lygdamis,der,heillos,
Lykomedes,der,unheimlich,
Lykon,der,schauderhaft,
Lynceus,der,eiskalt,
Lyolf,der,blutig,
Lyon,der,sinnenfroh,
Lyonel,der,vehement,
Lyonell,der,greislich,
Lyonis,der,geladen,
Lysagoras,der,lächelnd,
Lysandros,der,unbeschreiblich,
Lysanios,der,empfindlich,
Lysias,der,blutig,
Lysikles,der,destruktiv,
Lysimachos,der,hemmungslos,
Lysippos,der,unglaublich,
Lysippus,der,kaltschnäuzig,
Lysis,der,unhöflich,
Lyulf,der,gewaltsam,
Lyulph,der,bedenklich,
Macar,der,gewaltig,
Macarias,der,scharf,
Macedonius,der,primitiv,
Machaon,der,kummervoll,
Madulnus,der,außergewöhnlich,
Maelgut,der,ekelhaft,
Maeon,der,schlagend,
Magahard,der,stumpf,
Maganhard,der,gespenstisch,
Maginfred,der,kühl,
Maginrad,der,furchtbar,
Maginulf,der,ungerührt,
Magnentius,der,roh,
Mago,der,fanatisch,
Maharbal,der,primitiv,
Mahond,der,unkollegial,
Mahu,der,unheilvoll,
Mahutia,der,unglaublich,
Maiandrios,der,lebhaft,
Maillart,der,wollüstig,
Maillet,der,hartherzig,
Mainard,der,grässlich,
Mainardus,der,kompakt,
Mainet,der,grobschlächtig,
Mainnet,der,lieblos,
Maiorga,der,gewaltsam,
Maiuel,der,wütend,
Maixent,der,ungenießbar,
Majorian,der,schmerzhaft,
Maju,der,verwerflich,
Makarios,der,höllisch,
Malabayn,der,grausig,
Malapallin,der,bedenklich,
Malbert,der,hemmungslos,
Malcolinus,der,grauslich,
Malcolum,der,ungerührt,
Malcude,der,rau,
Malculinus,der,verächtlich,
Malculms,der,graus,
Malculmus,der,betrüblich,
Malduit,der,terribel,
Maleos,der,fühlbar,
Males,der,barbarisch,
Malger,der,herzlos,
Malise,der,grausig,
Mallobaudes,der,schwierig,
Malo,der,furchtbar,
Malpramis,der,ärgerlich,
Malprimis,der,unhöflich,
Malquiant,der,furchtbar,
Malun,der,bewusstlos,
Mamme,der,verwerflich,
Mana,der,unerhört,
Manard,der,erbittert,
Manex,der,unzugänglich,
Manfred,der,schlecht gelaunt,
Mangod,der,rabiat,
Manifred,der,gefühlskalt,
Manoa,der,grausig,
Mansuetus,der,rüde,
Mantes,der,unpassend,
Mantio,der,frostklirrend,
Mantios,der,teuflisch,
Mantzio,der,frigide,
Manu,der,geladen,
Manzio,der,kolossal,
Maore,der,bitterkalt,
Mapen,der,primitiv,
Maraulf,der,ungeschliffen,
Marc,der,kränkend,
Marcel,der,leidig,
Marcian,der,dumm,
Marcion,der,schlecht gelaunt,
Marcomir,der,erschröcklich,
Marcoul,der,schaudervoll,
Marcule,der,unglaublich,
Marcus,der,unheilvoll,
Marganice,der,empfindungslos,
Margaris,der,taktlos,
Maricho,der,apathisch,
Maricus,der,teilnahmslos,
Marin,der,schaurig,
Marius,der,mörderisch,
Marke,der,drakonisch,
Markel,der,lüstern,
Marko,der,dornenvoll,
Markus,der,gnadenlos,
Marlo,der,mörderisch,
Marmaduc,der,lächelnd,
Marmaducus,der,animalisch,
Marmedoke,der,gefühlskalt,
Marnes,der,ungerührt,
Maro,der,arg,
Maron,der,gravierend,
Marquardus,der,schreckenerregend,
Marque,der,stumpf,
Marques,der,heikel,
Marsile,der,unmanierlich,
Marsilion,der,blutig,
Marsyas,der,fühlbar,
Martel,der,bedenkenlos,
Martelet,der,seelenlos,
Marthanes,der,gestählt,
Martin,der,gemein,
Martinet,der,ungenießbar,
Martinianus,der,eisig,
Martino,der,handgemein,
Martinus,der,beklagenswert,
Martlet,der,heillos,
Martxel,der,schaudervoll,
Martxelin,der,unbeherrscht,
Martxot,der,streng,
Martyn,der,unnachgiebig,
Martyrius,der,drastisch,
Maruthus,der,unheimlich,
Marz,der,furchterregend,
Maso,der,massiv,
Masso,der,arg,
Mastor,der,fest,
Matai,der,destruktiv,
Matei,der,erbittert,
Matfrid,der,gravierend,
Mathos,der,drakonisch,
Matia,der,triebhaft,
Matraien,der,gesinnt,
Mattin,der,abscheulich,
Matto,der,stumpf,
Matullus,der,heikel,
Matxin,der,rüde,
Maucolyn,der,gallig,
Mauger,der,verletzend,
Maugis,der,heikel,
Maukolum,der,stumpfsinnig,
Maule,der,erzürnt,
Maulore,der,entsetzlich,
Maurentius,der,handfest,
Maurianus,der,autoritär,
Mauricius,der,gefühlskalt,
Maurie,der,apathisch,
Maurin,der,gemütsarm,
Maurinus,der,brutal,
Mauris,der,eisenhart,
Maurus,der,kaltschnäuzig,
Maury,der,abweisend,
Maus,der,schröcklich,
Mausolos,der,unartig,
Maxentius,der,unempfindlich,
Maximianus,der,plump,
Maximin,der,quälerisch,
Maximinus,der,kaltschnäuzig,
Maynard,der,unliebsam,
Mazo,der,eisenhart,
Mazuste,der,libidinös,
Mazzi,der,einschneidend,
Mecistes,der,inhuman,
Mecistios,der,übellaunig,
Médard,der,schauderbar,
Meder,der,ärgerlich,
Mederi,der,temperamentlos,
Medios,der,gewalttätig,
Medon,der,apodiktisch,
Medus,der,bitter,
Meffridus,der,abgestumpft,
Megadates,der,kränkend,
Megakles,der,grausig,
Megakreon,der,grob,
Megapenthes,der,stark,
Megareus,der,ungerührt,
Megas,der,massiv,
Megasthenes,der,bejammernswert,
Megathenes,der,krude,
Meges,der,verärgert,
Meginhard,der,ungehobelt,
Megistias,der,grobschlächtig,
Megistus,der,griesgrämig,
Mehme,der,reserviert,
Meidias,der,widersprüchlich,
Meiel,der,bitterkalt,
Meimert,der,destruktiv,
Meine,der,libidinös,
Meinfridus,der,bissig,
Meingotus,der,skandalös,
Melampos,der,verdammt,
Melampus,der,misslich,
Melanippos,der,engstirnig,
Melanthios,der,herrisch,
Melanthos,der,höllisch,
Melas,der,temperamentlos,
Melchert,der,ungehörig,
Meleagros,der,knallhart,
Melegros,der,bitter,
Meles,der,ungut,
Meletius,der,übelgelaunt,
Meliboeus,der,kompakt,
Melicertes,der,rücksichtslos,
Mello,der,angsteinflößend,
Melmer,der,infernalisch,
Melmidoc,der,grässlich,
Melminius,der,schnöde,
Meme,der,außergewöhnlich,
Memnon,der,bissig,
Menalcas,der,unerhört,
Menandros,der,missmutig,
Menares,der,fühlbar,
Menas,der,dornig,
Mendebal,der,wütend,
Mendiko,der,grobschlächtig,
Menekrates,der,beunruhigend,
Menelaos,der,unerbittlich,
Menestas,der,kolossal,
Menesthes,der,unwillig,
Menesthios,der,vehement,
Menexinos,der,entschlossen,
Mengotus,der,unwillig,
Menke,der,straff,
Menne,der,griesgrämig,
Mennte,der,bewusstlos,
Menoeces,der,knallhart,
Menoitios,der,verächtlich,
Mentes,der,animalisch,
Mentor,der,tadelnswert,
Merbal,der,kaltblütig,
Mercadier,der,schlecht gelaunt,
Mercurius,der,irrsinnig,
Merick,der,flegelhaft,
Meriet,der,massiv,
Merigot,der,animalisch,
Meriones,der,unselig,
Mermadak,der,ungut,
Mermerus,der,mürrisch,
Merobaudes,der,irrsinnig,
Merops,der,massiv,
Merovech,der,reserviert,
Mervin,der,brüsk,
Mervyn,der,dornenreich,
Mesaulius,der,eisig,
Mesthles,der,schaudererregend,
Metallo,der,bissig,
Methodios,der,schauerhaft,
Methodius,der,gesinnt,
Metiochus,der,höllisch,
Meto,der,schauervoll,
Meton,der,misanthropisch,
Metrobius,der,labil,
Metron,der,bitterkalt,
Metrophanes,der,grausam,
Meuric,der,grauslich,
Meurik,der,bitter,
Meurisse,der,gehörig,
Meurius,der,arg,
Meus,der,ätzend,
Mezzi,der,ungeschliffen,
Michael,der,teilnahmslos,
Michaelius,der,sinnenfroh,
Michele,der,ungerührt,
Michell,der,brummig,
Micythos,der,erschrecklich,
Midas,der,missmutig,
Midylos,der,herrisch,
Miguel,der,gestählt,
Mihali,der,ausschweifend,
Mihi,der,benommen,
Mikel,der,verletzend,
Mikelar,der,frostklirrend,
Mikelats,der,griesgrämig,
Mikeldi,der,erbost,
Mikkos,der,unnahbar,
Mikolas,der,unfreundlich,
Mikon,der,tyrannisch,
Milanion,der,frostklirrend,
Mile,der,unnachsichtig,
Miles,der,fühlbar,
Milet,der,erzürnt,
Milian,der,apodiktisch,
Milo,der,bissig,
Milon,der,ungenießbar,
Milot,der,missmutig,
Miltiades,der,entschlossen,
Mimke,der,destruktiv,
Min,der,tätlich,
Minos,der,widerlich,
Mintho,der,unfreundlich,
Miquiel,der,achtlos,
Mirande,der,gruselig,
Misenus,der,missgelaunt,
Mittainne,der,reserviert,
Mitxaut,der,scheußlich,
Mitxel,der,frostig,
Mnasyllus,der,traurig,
Mnesiphilos,der,tierisch,
Mnester,der,sündig,
Mnesus,der,graus,
Modaharius,der,kompakt,
Modares,der,wutschäumend,
Moeris,der,außerordentlich,
Mogel,der,barsch,
Moliones,der,gravierend,
Molpagoras,der,unnachsichtig,
Monoecus,der,lieblos,
Monomachus,der,bitterlich,
Montxo,der,rau,
Mopsius,der,bitter,
Mopsus,der,eisern,
Mor,der,krude,
Morcock,der,verärgert,
Morel,der,dornig,
Mores,der,übel,
Moricius,der,unliebenswürdig,
Morin,der,gnadenlos,
Moris,der,schauderbar,
Morise,der,außerordentlich,
Moriset,der,verroht,
Morrice,der,beklagenswert,
Morris,der,erschröcklich,
Morry,der,saukalt,
Morsimus,der,heillos,
Morys,der,mitleidlos,
Moryse,der,gewissenlos,
Moschion,der,traurig,
Moschus,der,bejammernswert,
Mourice,der,bitter,
Muato,der,fest,
Mulius,der,frostig,
Munderic,der,unliebsam,
Mundo,der,diabolisch,
Mundus,der,herzlos,
Munifrid,der,apathisch,
